1.47;93.001;6082.25;63200;63100;63000;ЧЕРЕПОВЕЦ;Круг Ст45;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
2.65;92.983;5988.08;62200;62100;62000;ЯРОСЛАВЛЬ;Круг Ст45;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
3.32;81.620;9565.86;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;50мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.3;
5.19;70.840;8019.09;110200;109890;109890;УГЛИ;Круг Ст9ХС;50мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.6;
7.72;90.090;10360.35;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;50мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.85;
3.68;81.620;32484.76;395000;395000;395000;УГЛИ;Круг СтХВГ;50;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.3;
1.59;85.250;32974.70;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;50;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.5;
2.18;60.569;11041.78;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;50 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.95;
0.40;100.353;6824.03;66200;66100;66000;ИЖЕВСК;Круг Ст09Г2С;52мм;;ГОСТ2590,19281-2014;Круг;6.02;
3.61;100.353;6944.46;66200;66100;66000;КАЗАНЬ;Круг Ст09Г2С;52мм;;ГОСТ2590,19281-2014;Круг;6.02;
12.20;100.353;6844.10;65200;65100;65000;УГЛИ;Круг Ст09Г2С;52мм;;ГОСТ2590,19281-2014;Круг;6.02;
0.48;98.020;8242.47;79090;78990;78890;РОСТОВ;Круг ст18ХГТ;52мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.88;
5.50;100.520;7879.77;75890;75890;75890;САМАРА;Круг ст18ХГТ;52мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.03;
4.49;77.000;8955.10;113300;112890;112890;УГЛИ;Круг Ст30ХМА;50мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5;
0.59;80.080;8856.85;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;50мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5.2;
6.41;91.286;5970.13;63200;63100;63000;ВОЛГОГРАД;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.92;
2.01;95.315;6166.86;62200;62100;62000;ВОРОНЕЖ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
5.61;92.520;5967.54;62700;62600;62500;ИЖЕВСК;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
1.37;93.137;6119.09;62700;62600;62500;КАЗАНЬ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
1.19;93.635;6058.19;62200;62100;62000;ЛИПЕЦК;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
7.04;93.137;5839.68;60200;60100;60000;ЛОБНЯ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
0.09;92.520;6032.30;62700;62600;62500;НИЖНИЙ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
2.29;93.001;6017.15;62200;62100;62000;ОРЕЛ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
22.48;92.520;6309.86;63200;63100;63000;РОСТОВ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
5.27;93.137;6072.52;62700;62600;62500;САМАРА;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
3.64;93.291;6129.22;63200;63100;63000;САРАТОВ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
1.08;60.514;4157.31;66200;66100;66000;СТАВРОПОЛЬ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;3.83;
10.11;92.520;5736.24;60200;60100;60000;СТАРЫЙ ОСКОЛ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
13.54;93.291;6222.51;64200;64100;64000;ТИТАРОВКА;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
23.52;92.520;5847.26;60200;60100;60000;УГЛИ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
4.25;92.983;5857.90;61200;61100;61000;ЧЕЛНЫ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
1.24;93.137;5998.01;62200;62100;62000;ЯРОСЛАВЛЬ;Круг Ст35;50мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
1.22;269.467;21527.72;77890;77890;77890;КАЗАНЬ;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.05;
0.73;93.137;6305.36;65200;65100;65000;СТАВРОПОЛЬ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.04;
19.83;92.983;5671.94;59200;59100;59000;СТАРЫЙ ОСКОЛ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.03;
15.06;92.828;6006.00;62200;62100;62000;ТИТАРОВКА;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.02;
10.05;92.520;5708.48;61700;61600;61500;ТОЛЬЯТТИ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6;
19.72;92.520;5754.74;59200;59100;59000;УГЛИ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6;
14.95;94.980;6050.23;61200;61100;61000;УЛЬЯНОВСК;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6;
6.32;93.465;5972.41;61700;61600;61500;ЧЕБОКСАРЫ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.03;
1.21;94.189;6065.75;62200;62100;62000;ЧЕРЕПОВЕЦ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.03;
5.45;92.983;5848.61;60700;60600;60500;ЯРОСЛАВЛЬ;Круг Ст3;50мм;(6+нд);ГОСТ 2590;Круг;6.03;
11.80;267.240;20361.02;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
14.19;267.240;20671.01;74850;74850;74850;УГЛИ;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
1.54;90.361;7120.46;76300;75850;75850;ВОРОНЕЖ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.86;
0.83;92.983;7409.78;77890;77890;77890;ИЖЕВСК;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.03;
8.45;93.344;7363.94;75890;75890;75890;КАЗАНЬ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.03;
15.29;92.520;7614.40;77300;76850;76850;РОСТОВ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
2.80;93.137;7300.99;75890;75890;75890;САМАРА;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.04;
13.99;90.207;6864.75;74300;73850;73850;СТАРЫЙ ОСКОЛ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.85;
1.95;91.441;7122.31;77890;77890;77890;ТЮМЕНЬ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.93;
9.29;89.436;6734.53;72300;71850;71850;УГЛИ;Круг ст30ХГСА;50мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.8;
9.54;269.022;21492.14;77890;77890;77890;САМАРА;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.04;
0.62;261.004;21493.71;79850;79850;79850;РОСТОВ;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.86;
1.98;93.137;6398.50;66200;66100;66000;ПЕНЗА;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.04;
5.51;92.983;6341.41;65700;65600;65500;ПИТЕР_ФОРНОСОВО;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
14.36;92.520;6587.42;66200;66100;66000;РОСТОВ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6;
16.36;92.983;6387.90;66200;66100;66000;САМАРА;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
0.47;94.213;6519.54;66700;66600;66500;САРАНСК;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.02;
6.49;93.291;6409.09;66200;66100;66000;САРАТОВ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
0.41;88.665;6357.28;69200;69100;69000;СТАВРОПОЛЬ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;5.75;
11.63;92.520;6013.80;63200;63100;63000;СТАРЫЙ ОСКОЛ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6;
9.63;91.595;6246.77;68200;68100;68000;ТОЛЬЯТТИ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;5.94;
3.97;92.520;6263.60;65200;65100;65000;ТУЛА_ПЛЕХАНОВО;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6;
7.64;92.520;6124.82;63200;63100;63000;УГЛИ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6;
4.27;96.480;6628.18;66200;66100;66000;УЛЬЯНОВСК;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
4.21;93.533;6397.66;66200;66100;66000;ЧЕБОКСАРЫ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
19.69;93.137;6286.73;65700;65600;65500;ЧЕЛНЫ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.04;
6.41;92.983;6267.03;65200;65100;65000;ЯРОСЛАВЛЬ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
0.43;236.062;15556.49;64200;64100;64000;ЯРОСЛАВЛЬ;Круг Ст3;85мм;;ГОСТ2590,535/ТУ14-1-5228-93;Круг;5.3;
7.40;267.240;17290.43;62200;62100;62000;УГЛИ;Круг Ст3;85мм;;ГОСТ2590,535/ТУ14-1-5228-93;Круг;6;
0.44;261.895;17337.46;64200;64100;64000;ТУЛА_ПЛЕХАНОВО;Круг Ст3;85мм;;ГОСТ2590,535/ТУ14-1-5228-93;Круг;5.88;
17.88;268.576;21805.70;79890;79890;79890;ИЖЕВСК;Круг ст30ХГСА;85мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.03;
4.92;87.894;7355.85;81890;81890;81890;СТАРЫЙ ОСКОЛ;Круг сталь 35ХГСА;50мм;;ГОСТ 2590-2006, 4543-2016 2ГП;Круг;5.7;
8.19;90.090;8638.73;92890;92890;92890;УГЛИ;Круг Ст38хс;50мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;5.85;
1.57;93.137;8837.75;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;50мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.04;
1.28;93.291;6362.45;65700;65600;65500;БЕЛГОРОД_КРЕЙДА;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
2.01;92.983;6341.41;65700;65600;65500;БРЯНСК;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
10.13;93.586;6401.26;66200;66100;66000;ВОЛГОГРАД;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
0.10;98.325;6646.75;66700;66600;66500;ВОЛОГДА;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.02;
1.91;92.520;6263.60;65200;65100;65000;ВОРОНЕЖ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6;
15.81;92.828;6265.92;65700;65600;65500;ИЖЕВСК;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.02;
9.78;93.291;6409.09;65700;65600;65500;КАЗАНЬ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
2.11;86.775;5874.67;65200;65100;65000;КАЛУГА;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;5.785;
5.67;92.104;6134.13;65700;65600;65500;КИРОВ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.04;
2.82;93.137;6305.36;65200;65100;65000;ЛИПЕЦК;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.04;
14.14;93.137;6119.09;63200;63100;63000;ЛОБНЯ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.04;
2.50;83.268;5637.24;65200;65100;65000;НИЖНИЙ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;5.4;
1.66;92.983;6294.92;65200;65100;65000;ОРЕЛ;Круг Ст40Х;50мм.;;ГОСТ 2590,4543-2016;Круг;6.03;
1.05;116.560;8124.23;67200;67100;67000;САМАРА;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.03;
4.16;115.980;8199.79;68200;68100;68000;САРАТОВ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6;
0.91;116.367;7796.56;65200;65100;65000;СТАРЫЙ ОСКОЛ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.02;
1.73;116.367;8227.12;68200;68100;68000;ТИТАРОВКА;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.02;
24.79;116.560;7949.39;65200;65100;65000;УГЛИ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.03;
5.86;119.798;8469.72;68200;68100;68000;УЛЬЯНОВСК;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.02;
4.26;116.946;7952.36;66200;66100;66000;ЧЕЛНЫ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.05;
1.63;116.560;7972.70;66200;66100;66000;ЯРОСЛАВЛЬ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.03;
3.18;248.979;16482.38;64200;64100;64000;ОРЕЛ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;5.59;
10.73;268.576;17242.59;62200;62100;62000;ЛОБНЯ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.03;
4.80;266.945;17311.38;64200;64100;64000;КИРОВ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.02;
8.59;273.666;18116.67;64200;64100;64000;КАЗАНЬ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.05;
0.86;108.469;8645.00;77200;76890;76890;ВОРОНЕЖ;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.61;
1.02;114.076;9090.76;77890;77890;77890;ИЖЕВСК;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.9;
1.56;116.397;9182.54;75890;75890;75890;КАЗАНЬ;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.02;
2.86;108.276;9104.93;79090;78990;78890;РОСТОВ;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.6;
4.01;117.368;9200.47;75890;75890;75890;САМАРА;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.03;
5.14;115.430;8990.83;76090;75990;75890;СТАРЫЙ ОСКОЛ;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.97;
1.53;116.087;8613.68;71200;70890;70890;УГЛИ;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.004;
4.79;108.276;8304.77;74900;74900;74900;ЧЕЛЯБИНСК;Круг ст18ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.6;
4.20;96.957;9036.39;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;55мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.25;
5.04;90.404;7964.59;85100;84990;84990;УГЛИ;Круг СтУ8А;55мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.85;
1.93;107.180;9860.56;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;55мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.75;
5.50;269.467;17838.72;64200;64100;64000;ПИТЕР_ФОРНОСОВО;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.05;
3.09;269.022;17943.74;64700;64600;64500;ПЕНЗА;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.04;
3.67;97.301;11403.65;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;55мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.22;
3.60;96.928;10972.25;110200;109890;109890;УГЛИ;Круг Ст9ХС;55мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.2;
5.16;95.064;10932.36;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;55мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.1;
1.92;88.825;33753.50;377000;375000;375000;УГЛИ;Круг СтХВГ;55;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.75;
3.19;84.150;32549.22;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;55;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.5;
4.20;101.474;9447.21;93100;92990;92990;НОВОСИБИРСК;Круг СтУ8А;56мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.3;
0.49;95.708;8431.89;85100;84990;84990;УГЛИ;Круг СтУ8А;56мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.95;
3.59;116.560;8205.82;68200;68100;68000;ВОЛГОГРАД;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.03;
1.82;116.946;8151.17;67200;67100;67000;ВОРОНЕЖ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.05;
8.83;115.980;7886.64;66200;66100;66000;ИЖЕВСК;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6;
14.24;116.367;8052.57;66200;66100;66000;КАЗАНЬ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.02;
4.98;116.367;8401.67;67200;67100;67000;РОСТОВ;Круг Ст09Г2С;56мм;;ГОСТ2590,19281-2014;Круг;6.02;
2.78;116.367;7494.01;62200;62100;62000;ЯРОСЛАВЛЬ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
0.84;229.381;15185.02;64200;64100;64000;ВОРОНЕЖ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;5.15;
2.68;269.022;17997.55;65200;65100;65000;ВОЛГОГРАД;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;6.04;
11.13;116.590;7869.82;65700;65600;65500;ИЖЕВСК;Круг Ст20Х;56мм.;;ГОСТ 2590-2006, 4543-71;Круг;6.03;
4.63;115.623;7943.32;66200;66100;66000;САМАРА;Круг Ст20Х;56мм.;;ГОСТ 2590-2006, 4543-71;Круг;5.98;
7.98;116.010;7679.86;63200;63100;63000;УГЛИ;Круг Ст20Х;56мм.;;ГОСТ 2590-2006, 4543-71;Круг;6;
12.00;267.240;20628.26;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;85мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
28.34;268.131;20482.51;73890;73890;73890;УГЛИ;Круг ст18ХГТ;85мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.02;
8.32;259.356;19812.24;75090;74990;74890;СТАРЫЙ ОСКОЛ;Круг ст18ХГТ;85мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.823;
3.93;269.022;21761.16;78890;78890;78890;САМАРА;Круг ст18ХГТ;85мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.04;
2.28;111.940;9054.83;77890;77890;77890;УГЛИ;Круг ст25ХГТ;56мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.8;
1.87;106.122;6866.07;62200;62100;62000;БРЯНСК;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;5.49;
3.01;116.753;7553.93;62200;62100;62000;ВЛАДИМИР;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;6.04;
3.24;116.560;7623.02;63200;63100;63000;ВОЛГОГРАД;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;6.03;
2.81;116.560;7541.43;62200;62100;62000;ВОРОНЕЖ;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;6.03;
10.05;114.047;7413.05;63200;63100;63000;ИЖЕВСК;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;5.9;
9.42;116.753;7729.06;63200;63100;63000;КАЗАНЬ;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;6.04;
0.58;116.560;7541.43;62200;62100;62000;КАЛУГА;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;6.03;
1.72;86.332;5533.91;63200;63100;63000;КИРОВ;Круг Ст3;56мм;(6+нд);ГОСТ 2590;Круг;4.446;
2.69;262.786;17212.48;64200;64100;64000;ИЖЕВСК;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;5.9;
3.18;117.351;7592.62;62200;62100;62000;БЕЛГОРОД_КРЕЙДА;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
1.94;120.377;7872.67;63200;63100;63000;ВОЛГОГРАД;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
9.71;117.289;7588.63;62200;62100;62000;ВОРОНЕЖ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
35.33;116.560;7576.39;63200;63100;63000;ИЖЕВСК;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
14.51;116.560;7716.27;63200;63100;63000;КАЗАНЬ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
3.61;116.162;7445.98;63200;63100;63000;КИРОВ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
12.61;116.946;7332.55;60200;60100;60000;ЛОБНЯ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
0.94;115.980;7561.90;62700;62600;62500;НИЖНИЙ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
1.38;116.753;7553.93;62200;62100;62000;ОРЕЛ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
6.82;116.173;7632.59;63200;63100;63000;ПЕНЗА;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.01;
3.47;116.560;7599.71;62700;62600;62500;ПИТЕР_ФОРНОСОВО;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
22.35;115.980;7909.84;63200;63100;63000;РОСТОВ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
9.66;116.385;7646.47;63200;63100;63000;САМАРА;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
4.84;116.946;7683.39;63200;63100;63000;САРАТОВ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
15.18;115.013;7130.84;60200;60100;60000;СТАРЫЙ ОСКОЛ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.95;
3.67;116.753;7787.44;64200;64100;64000;ТИТАРОВКА;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
11.12;115.400;7293.29;63200;63100;63000;ТОЛЬЯТТИ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.97;
10.28;116.367;7354.37;60200;60100;60000;УГЛИ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
9.86;116.560;7657.99;63200;63100;63000;УЛЬЯНОВСК;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
5.57;116.753;7588.96;63200;63100;63000;ЧЕЛНЫ;Круг Ст20;56мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
12.70;100.859;7029.91;67200;67100;67000;САМАРА;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
1.18;100.859;7029.91;67200;67100;67000;САРАТОВ;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;6.05;
14.35;99.026;6535.70;64200;64100;64000;СТАРЫЙ ОСКОЛ;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;5.94;
8.33;100.026;6721.75;64200;64100;64000;УГЛИ;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;6;
0.30;100.026;6971.81;67200;67100;67000;УЛЬЯНОВСК;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;6;
16.97;100.359;6774.26;65700;65600;65500;ЧЕЛНЫ;Круг Ст40Х;52мм.;;ГОСТ 2590,4543-2016;Круг;6.02;
0.26;266.349;18697.71;68200;68100;68000;КАЗАНЬ;Круг Ст20Х;85мм;;ГОСТ2590,4543/ТУ14-1-5228-93;Круг;5.98;
0.99;92.983;11064.93;116000;116000;116000;УГЛИ;Круг Ст40ХН;52мм;;ГОСТ 2590,4543-71;Круг;6.03;
4.78;267.240;18573.18;68200;68100;68000;ИЖЕВСК;Круг Ст20Х;85мм;;ГОСТ2590,4543/ТУ14-1-5228-93;Круг;6;
6.70;269.022;19342.65;70200;70100;70000;ВОЛГОГРАД;Круг Ст20Х;85мм;;ГОСТ2590,4543/ТУ14-1-5228-93;Круг;6.04;
0.31;199.114;12783.09;62200;62100;62000;ЛОБНЯ;Круг Ст20 3ГП;85мм;3ГП;ГОСТ 2590;Круг;4.48;
7.58;261.450;17386.41;65200;65100;65000;ЧЕЛНЫ;Круг Ст20;85мм;;ГОСТ2590,1050/ТУ14-1-5228-93;Круг;5.87;
4.45;100.187;6482.08;62200;62100;62000;БЕЛГОРОД_КРЕЙДА;Круг Ст45;52мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.01;
11.15;100.353;6563.11;63200;63100;63000;ВОЛГОГРАД;Круг Ст45;52мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.02;
0.47;100.687;6514.44;62200;62100;62000;ВОРОНЕЖ;Круг Ст45;52мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
